Time,Reading
2024-09-16 10:30:50.805,0.29653930
2024-09-16 10:30:50.818,0.26292371
2024-09-16 10:30:50.830,0.29761600
2024-09-16 10:30:50.842,0.26603364
2024-09-16 10:30:50.855,0.28414583
2024-09-16 10:30:50.867,0.29644393
2024-09-16 10:30:50.879,0.25940608
2024-09-16 10:30:50.891,0.29752063
2024-09-16 10:30:50.903,0.29847764
2024-09-16 10:30:50.916,0.25557804
2024-09-16 10:30:50.928,0.30022430
2024-09-16 10:30:50.941,0.26524448
2024-09-16 10:30:50.953,0.27067565
2024-09-16 10:30:50.965,0.29354858
2024-09-16 10:30:50.977,0.25218057
2024-09-16 10:30:50.990,0.25088882
2024-09-16 10:30:51.002,0.29414701
2024-09-16 10:30:51.018,0.24981212
2024-09-16 10:30:51.030,0.28964900
2024-09-16 10:30:51.043,0.26433515
2024-09-16 10:30:51.055,0.25742053
2024-09-16 10:30:51.068,0.29103660
2024-09-16 10:30:51.080,0.24500274
2024-09-16 10:30:51.092,0.24225139
2024-09-16 10:30:51.104,0.29536724
2024-09-16 10:30:51.117,0.24194049
2024-09-16 10:30:51.129,0.30376529
2024-09-16 10:30:51.141,0.29505634
2024-09-16 10:30:51.153,0.24411773
2024-09-16 10:30:51.166,0.29366827
2024-09-16 10:30:51.178,0.29543876
2024-09-16 10:30:51.190,0.23775339
2024-09-16 10:30:51.203,0.29469728
2024-09-16 10:30:51.214,0.24545764
2024-09-16 10:30:51.227,0.27318763
2024-09-16 10:30:51.239,0.28242301
2024-09-16 10:30:51.252,0.24624681
2024-09-16 10:30:51.263,0.29646778
2024-09-16 10:30:51.276,0.29479312
2024-09-16 10:30:51.292,0.24722814
2024-09-16 10:30:51.304,0.29192161
2024-09-16 10:30:51.317,0.26031541
2024-09-16 10:30:51.329,0.26615333
2024-09-16 10:30:51.341,0.28928995
2024-09-16 10:30:51.354,0.25021886
2024-09-16 10:30:51.367,0.24947690
2024-09-16 10:30:51.378,0.29876470
2024-09-16 10:30:51.390,0.24966859
2024-09-16 10:30:51.403,0.29539108
2024-09-16 10:30:51.415,0.27041244
2024-09-16 10:30:51.428,0.26407194
2024-09-16 10:30:51.440,0.29876470
2024-09-16 10:30:51.453,0.25131940
2024-09-16 10:30:51.465,0.25241994
2024-09-16 10:30:51.477,0.30165958
2024-09-16 10:30:51.489,0.25502777
2024-09-16 10:30:51.502,0.28859615
2024-09-16 10:30:51.513,0.28003072
2024-09-16 10:30:51.526,0.26122474
2024-09-16 10:30:51.538,0.30304765
2024-09-16 10:30:51.551,0.30398035
2024-09-16 10:30:51.566,0.25404691
2024-09-16 10:30:51.579,0.30670785
2024-09-16 10:30:51.591,0.26935958
2024-09-16 10:30:51.603,0.26691913
2024-09-16 10:30:51.616,0.29153919
2024-09-16 10:30:51.629,0.25641536
2024-09-16 10:30:51.641,0.30785655
2024-09-16 10:30:51.653,0.30919647
2024-09-16 10:30:51.666,0.25285053
2024-09-16 10:30:51.677,0.30529642
2024-09-16 10:30:51.690,0.26538801
2024-09-16 10:30:51.702,0.27806854
2024-09-16 10:30:51.715,0.30194664
2024-09-16 10:30:51.727,0.25495624
2024-09-16 10:30:51.739,0.25258731
2024-09-16 10:30:51.752,0.30433940
2024-09-16 10:30:51.764,0.25340080
2024-09-16 10:30:51.776,0.29766416
2024-09-16 10:30:51.788,0.27000570
2024-09-16 10:30:51.800,0.26507663
2024-09-16 10:30:51.812,0.29972171
2024-09-16 10:30:51.825,0.25256347
2024-09-16 10:30:51.838,0.25191736
2024-09-16 10:30:51.853,0.30343008
2024-09-16 10:30:51.865,0.25320959
2024-09-16 10:30:51.878,0.29517555
2024-09-16 10:30:51.890,0.27981519
2024-09-16 10:30:51.903,0.26663208
2024-09-16 10:30:51.915,0.30359792
2024-09-16 10:30:51.927,0.30328655
2024-09-16 10:30:51.939,0.25050592
2024-09-16 10:30:51.952,0.30199480
2024-09-16 10:30:51.965,0.25498008
2024-09-16 10:30:51.976,0.28330850
2024-09-16 10:30:51.989,0.28900289
2024-09-16 10:30:52.001,0.25364017
2024-09-16 10:30:52.014,0.30072641
2024-09-16 10:30:52.026,0.29948234
2024-09-16 10:30:52.038,0.25062561
2024-09-16 10:30:52.051,0.29764032
2024-09-16 10:30:52.063,0.25823402
2024-09-16 10:30:52.075,0.27704000
2024-09-16 10:30:52.087,0.29287910
2024-09-16 10:30:52.100,0.25086498
2024-09-16 10:30:52.112,0.24952459
2024-09-16 10:30:52.128,0.29876470
2024-09-16 10:30:52.140,0.24859189
2024-09-16 10:30:52.152,0.29610872
2024-09-16 10:30:52.165,0.26696681
2024-09-16 10:30:52.176,0.29230451
2024-09-16 10:30:52.190,0.30429172
2024-09-16 10:30:52.202,0.24828052
2024-09-16 10:30:52.214,0.24746704
2024-09-16 10:30:52.226,0.29639577
2024-09-16 10:30:52.239,0.25505161
2024-09-16 10:30:52.251,0.27419281
2024-09-16 10:30:52.263,0.27457523
2024-09-16 10:30:52.275,0.25440597
2024-09-16 10:30:52.288,0.29823827
2024-09-16 10:30:52.300,0.29474496
2024-09-16 10:30:52.313,0.24773025
2024-09-16 10:30:52.325,0.29307031
2024-09-16 10:30:52.337,0.25139093
2024-09-16 10:30:52.349,0.27483844
2024-09-16 10:30:52.361,0.27864265
2024-09-16 10:30:52.374,0.24993133
2024-09-16 10:30:52.386,0.29180240
2024-09-16 10:30:52.402,0.29204130
2024-09-16 10:30:52.414,0.24660587
2024-09-16 10:30:52.426,0.29311800
2024-09-16 10:30:52.439,0.26234912
2024-09-16 10:30:52.451,0.26809167
2024-09-16 10:30:52.463,0.28038930
2024-09-16 10:30:52.476,0.24713230
2024-09-16 10:30:52.489,0.24524211
2024-09-16 10:30:52.501,0.28804588
2024-09-16 10:30:52.513,0.24528980
2024-09-16 10:30:52.525,0.28266239
2024-09-16 10:30:52.538,0.25947809
2024-09-16 10:30:52.550,0.26036310
2024-09-16 10:30:52.562,0.28211212
2024-09-16 10:30:52.574,0.24466800
2024-09-16 10:30:52.587,0.24505090
2024-09-16 10:30:52.599,0.28158569
2024-09-16 10:30:52.612,0.24619913
2024-09-16 10:30:52.624,0.27294826
2024-09-16 10:30:52.636,0.26189470
2024-09-16 10:30:52.648,0.25110387
2024-09-16 10:30:52.660,0.27890586
2024-09-16 10:30:52.676,0.27826023
2024-09-16 10:30:52.689,0.24430894
2024-09-16 10:30:52.701,0.27859497
2024-09-16 10:30:52.713,0.24655818
2024-09-16 10:30:52.725,0.27010154
2024-09-16 10:30:52.739,0.26541185
2024-09-16 10:30:52.751,0.24653387
2024-09-16 10:30:52.762,0.27677679
2024-09-16 10:30:52.775,0.27720737
2024-09-16 10:30:52.788,0.24318456
2024-09-16 10:30:52.800,0.27507781
2024-09-16 10:30:52.812,0.25746822
2024-09-16 10:30:52.825,0.27285289
2024-09-16 10:30:52.837,0.27153682
2024-09-16 10:30:52.849,0.24567270
2024-09-16 10:30:52.861,0.24380636
2024-09-16 10:30:52.874,0.27239799
2024-09-16 10:30:52.886,0.24399805
2024-09-16 10:30:52.898,0.27093839
2024-09-16 10:30:52.911,0.25148677
2024-09-16 10:30:52.923,0.25225257
2024-09-16 10:30:52.935,0.26981401
2024-09-16 10:30:52.947,0.24390220
2024-09-16 10:30:52.963,0.24332809
2024-09-16 10:30:52.977,0.27290058
2024-09-16 10:30:52.988,0.24332809
2024-09-16 10:30:53.000,0.26955080
2024-09-16 10:30:53.013,0.26376104
2024-09-16 10:30:53.025,0.26452636
2024-09-16 10:30:53.037,0.27704000
2024-09-16 10:30:53.050,0.24241876
2024-09-16 10:30:53.062,0.24215555
2024-09-16 10:30:53.074,0.27290058
2024-09-16 10:30:53.086,0.25100851
2024-09-16 10:30:53.098,0.26220560
2024-09-16 10:30:53.111,0.29110813
2024-09-16 10:30:53.124,0.24146175
2024-09-16 10:30:53.136,0.27227878
2024-09-16 10:30:53.148,0.27113008
2024-09-16 10:30:53.160,0.24294519
2024-09-16 10:30:53.173,0.27313995
2024-09-16 10:30:53.185,0.25935840
2024-09-16 10:30:53.197,0.25624799
2024-09-16 10:30:53.209,0.26538801
2024-09-16 10:30:53.222,0.24378252
2024-09-16 10:30:53.238,0.27041244
2024-09-16 10:30:53.250,0.27160882
2024-09-16 10:30:53.262,0.24141407
2024-09-16 10:30:53.274,0.27124977
2024-09-16 10:30:53.287,0.25074481
2024-09-16 10:30:53.299,0.25222873
2024-09-16 10:30:53.312,0.26830673
2024-09-16 10:30:53.324,0.24172496
2024-09-16 10:30:53.336,0.24074411
2024-09-16 10:30:53.348,0.27261352
2024-09-16 10:30:53.361,0.24177265
2024-09-16 10:30:53.373,0.26670360
2024-09-16 10:30:53.386,0.26648855
2024-09-16 10:30:53.398,0.25299406
2024-09-16 10:30:53.410,0.27177619
2024-09-16 10:30:53.422,0.23973655
2024-09-16 10:30:53.434,0.24213171
2024-09-16 10:30:53.447,0.27029275
2024-09-16 10:30:53.459,0.24385452
2024-09-16 10:30:53.472,0.26242113
2024-09-16 10:30:53.484,0.26072216
2024-09-16 10:30:53.496,0.24426126
2024-09-16 10:30:53.511,0.27024507
2024-09-16 10:30:53.524,0.27091503
2024-09-16 10:30:53.536,0.24103116
2024-09-16 10:30:53.549,0.27172803
2024-09-16 10:30:53.561,0.25241994
2024-09-16 10:30:53.574,0.25108003
2024-09-16 10:30:53.586,0.26600980
2024-09-16 10:30:53.599,0.24215555
2024-09-16 10:30:53.611,0.27194356
2024-09-16 10:30:53.623,0.27091503
2024-09-16 10:30:53.636,0.24153375
2024-09-16 10:30:53.648,0.26830673
2024-09-16 10:30:53.660,0.25024271
2024-09-16 10:30:53.672,0.25172615
2024-09-16 10:30:53.685,0.26943111
2024-09-16 10:30:53.697,0.24189233
2024-09-16 10:30:53.709,0.24177265
2024-09-16 10:30:53.721,0.26993370
2024-09-16 10:30:53.733,0.24208402
2024-09-16 10:30:53.745,0.26782846
2024-09-16 10:30:53.758,0.25299406
2024-09-16 10:30:53.771,0.24710845
2024-09-16 10:30:53.783,0.26983785
2024-09-16 10:30:53.798,0.24139022
2024-09-16 10:30:53.811,0.24043321
2024-09-16 10:30:53.823,0.27223062
2024-09-16 10:30:53.836,0.24217939
2024-09-16 10:30:53.848,0.26455020
2024-09-16 10:30:53.861,0.26069831
2024-09-16 10:30:53.873,0.24380636
2024-09-16 10:30:53.885,0.27206325
2024-09-16 10:30:53.898,0.27196741
2024-09-16 10:30:53.909,0.24050474
2024-09-16 10:30:53.922,0.27036428
2024-09-16 10:30:53.935,0.24478769
2024-09-16 10:30:53.947,0.25684642
2024-09-16 10:30:53.958,0.26624917
2024-09-16 10:30:53.971,0.24196434
2024-09-16 10:30:53.984,0.27102899
2024-09-16 10:30:53.996,0.26940727
2024-09-16 10:30:54.008,0.24167728
2024-09-16 10:30:54.021,0.26782846
2024-09-16 10:30:54.033,0.24842405
2024-09-16 10:30:54.045,0.25103235
2024-09-16 10:30:54.057,0.26660823
2024-09-16 10:30:54.073,0.24215555
2024-09-16 10:30:54.085,0.24129438
2024-09-16 10:30:54.098,0.27062749
2024-09-16 10:30:54.106,0.24067211
2024-09-16 10:30:54.119,0.26861763
2024-09-16 10:30:54.135,0.25359249
2024-09-16 10:30:54.148,0.25416660
2024-09-16 10:30:54.159,0.27146530
2024-09-16 10:30:54.172,0.24060058
2024-09-16 10:30:54.184,0.24036121
2024-09-16 10:30:54.196,0.27113008
2024-09-16 10:30:54.209,0.24191665
2024-09-16 10:30:54.221,0.26234912
2024-09-16 10:30:54.233,0.26127243
2024-09-16 10:30:54.246,0.24368715
2024-09-16 10:30:54.258,0.27117776
2024-09-16 10:30:54.270,0.26990985
2024-09-16 10:30:54.283,0.24103116
2024-09-16 10:30:54.295,0.26878547
2024-09-16 10:30:54.307,0.24471569
2024-09-16 10:30:54.320,0.25524330
2024-09-16 10:30:54.332,0.26397609
2024-09-16 10:30:54.347,0.24256229
2024-09-16 10:30:54.359,0.26909637
2024-09-16 10:30:54.372,0.26916790
2024-09-16 10:30:54.381,0.24115085
2024-09-16 10:30:54.393,0.26921606
2024-09-16 10:30:54.409,0.25828170
2024-09-16 10:30:54.422,0.25746822
2024-09-16 10:30:54.434,0.26533985
2024-09-16 10:30:54.447,0.24141407
2024-09-16 10:30:54.459,0.24036121
2024-09-16 10:30:54.470,0.27113008
2024-09-16 10:30:54.483,0.24045705
2024-09-16 10:30:54.495,0.26758909
2024-09-16 10:30:54.507,0.25524330
2024-09-16 10:30:54.520,0.24816083
2024-09-16 10:30:54.533,0.27309226
2024-09-16 10:30:54.545,0.24033737
2024-09-16 10:30:54.557,0.24040889
2024-09-16 10:30:54.569,0.26995754
2024-09-16 10:30:54.582,0.24246692
2024-09-16 10:30:54.594,0.26096153
2024-09-16 10:30:54.606,0.26019573
2024-09-16 10:30:54.622,0.24404573
2024-09-16 10:30:54.634,0.26974248
2024-09-16 10:30:54.643,0.26902437
2024-09-16 10:30:54.655,0.24127054
2024-09-16 10:30:54.668,0.26866579
2024-09-16 10:30:54.684,0.24435663
2024-09-16 10:30:54.696,0.25706148
2024-09-16 10:30:54.708,0.26055479
2024-09-16 10:30:54.721,0.24844837
2024-09-16 10:30:54.732,0.26909637
2024-09-16 10:30:54.746,0.26962280
2024-09-16 10:30:54.758,0.24036121
2024-09-16 10:30:54.770,0.26959896
2024-09-16 10:30:54.782,0.24866342
2024-09-16 10:30:54.794,0.25371217
2024-09-16 10:30:54.807,0.26543569
2024-09-16 10:30:54.819,0.24069643
2024-09-16 10:30:54.831,0.23995447
2024-09-16 10:30:54.844,0.27093839
2024-09-16 10:30:54.856,0.24222755
2024-09-16 10:30:54.868,0.27663326
2024-09-16 10:30:54.881,0.25364017
2024-09-16 10:30:54.893,0.24825668
2024-09-16 10:30:54.905,0.27026891
2024-09-16 10:30:54.917,0.23995447
2024-09-16 10:30:54.930,0.24095964
2024-09-16 10:30:54.942,0.26821088
2024-09-16 10:30:54.958,0.24239492
2024-09-16 10:30:54.971,0.26141595
2024-09-16 10:30:54.983,0.28335618
2024-09-16 10:30:54.995,0.23634147
2024-09-16 10:30:55.008,0.26778030
2024-09-16 10:30:55.019,0.26876115
2024-09-16 10:30:55.032,0.24057674
2024-09-16 10:30:55.044,0.27005338
2024-09-16 10:30:55.056,0.24349546
2024-09-16 10:30:55.069,0.26091337
2024-09-16 10:30:55.081,0.26242113
2024-09-16 10:30:55.093,0.24174880
2024-09-16 10:30:55.106,0.26969480
2024-09-16 10:30:55.118,0.27038812
2024-09-16 10:30:55.130,0.24019384
2024-09-16 10:30:55.143,0.26780414
2024-09-16 10:30:55.155,0.25402307
2024-09-16 10:30:55.167,0.24387836
2024-09-16 10:30:55.180,0.26713418
2024-09-16 10:30:55.192,0.24067211
2024-09-16 10:30:55.204,0.24100732
2024-09-16 10:30:55.217,0.26835441
2024-09-16 10:30:55.228,0.24103116
2024-09-16 10:30:55.245,0.26670360
2024-09-16 10:30:55.257,0.25084066
2024-09-16 10:30:55.270,0.24744319
2024-09-16 10:30:55.282,0.26658391
2024-09-16 10:30:55.294,0.24071979
2024-09-16 10:30:55.307,0.24019384
2024-09-16 10:30:55.319,0.27050828
2024-09-16 10:30:55.331,0.24115085
2024-09-16 10:30:55.343,0.26644039
2024-09-16 10:30:55.356,0.25962162
2024-09-16 10:30:55.368,0.24399805
2024-09-16 10:30:55.380,0.26974248
2024-09-16 10:30:55.393,0.27024507
2024-09-16 10:30:55.404,0.24036121
2024-09-16 10:30:55.417,0.26880931
2024-09-16 10:30:55.429,0.24347162
2024-09-16 10:30:55.442,0.25682210
2024-09-16 10:30:55.454,0.26258850
2024-09-16 10:30:55.466,0.24208402
2024-09-16 10:30:55.479,0.26842641
2024-09-16 10:30:55.490,0.26773262
2024-09-16 10:30:55.503,0.24110317
2024-09-16 10:30:55.520,0.26825904
2024-09-16 10:30:55.532,0.24610328
2024-09-16 10:30:55.544,0.25419044
2024-09-16 10:30:55.556,0.27660894
2024-09-16 10:30:55.569,0.23933267
2024-09-16 10:30:55.580,0.23983478
2024-09-16 10:30:55.593,0.27046012
2024-09-16 10:30:55.606,0.24005031
2024-09-16 10:30:55.618,0.26667976
2024-09-16 10:30:55.629,0.25213289
2024-09-16 10:30:55.642,0.24904632
2024-09-16 10:30:55.655,0.26923990
2024-09-16 10:30:55.666,0.23997831
2024-09-16 10:30:55.679,0.24095964
2024-09-16 10:30:55.692,0.26775646
2024-09-16 10:30:55.704,0.24184465
2024-09-16 10:30:55.716,0.26163148
2024-09-16 10:30:55.728,0.27514982
2024-09-16 10:30:55.741,0.25813817
2024-09-16 10:30:55.753,0.26734972
2024-09-16 10:30:55.765,0.26849794
2024-09-16 10:30:55.778,0.24005031
2024-09-16 10:30:55.794,0.26993370
2024-09-16 10:30:55.806,0.24256229
2024-09-16 10:30:55.819,0.26100921
2024-09-16 10:30:55.831,0.26211023
2024-09-16 10:30:55.843,0.24165344
2024-09-16 10:30:55.855,0.27007722
2024-09-16 10:30:55.868,0.26950311
2024-09-16 10:30:55.880,0.24057674
2024-09-16 10:30:55.892,0.26739740
2024-09-16 10:30:55.905,0.25411891
2024-09-16 10:30:55.917,0.26466989
2024-09-16 10:30:55.928,0.26533985
2024-09-16 10:30:55.941,0.24117469
2024-09-16 10:30:55.954,0.24088764
2024-09-16 10:30:55.966,0.26770877
2024-09-16 10:30:55.978,0.24184465
2024-09-16 10:30:55.991,0.26651239
2024-09-16 10:30:56.003,0.25021886
2024-09-16 10:30:56.015,0.24808931
2024-09-16 10:30:56.028,0.27005338
2024-09-16 10:30:56.040,0.24081563
2024-09-16 10:30:56.052,0.23993062
2024-09-16 10:30:56.064,0.26976633
2024-09-16 10:30:56.080,0.24064826
2024-09-16 10:30:56.093,0.26603364
2024-09-16 10:30:56.105,0.25665473
2024-09-16 10:30:56.118,0.24466800
2024-09-16 10:30:56.130,0.26904869
2024-09-16 10:30:56.142,0.26967048
2024-09-16 10:30:56.154,0.23985862
2024-09-16 10:30:56.167,0.26842641
2024-09-16 10:30:56.179,0.24311256
2024-09-16 10:30:56.191,0.25768375
2024-09-16 10:30:56.203,0.26163148
2024-09-16 10:30:56.216,0.24203586
2024-09-16 10:30:56.228,0.26904869
2024-09-16 10:30:56.240,0.26766061
2024-09-16 10:30:56.252,0.24081563
2024-09-16 10:30:56.264,0.26730203
2024-09-16 10:30:56.277,0.24543333
2024-09-16 10:30:56.289,0.25234794
2024-09-16 10:30:56.302,0.26242113
2024-09-16 10:30:56.314,0.24356746
2024-09-16 10:30:56.326,0.24062442
2024-09-16 10:30:56.338,0.26885700
2024-09-16 10:30:56.355,0.24000215
2024-09-16 10:30:56.367,0.27610683
2024-09-16 10:30:56.379,0.26761293
2024-09-16 10:30:56.392,0.25002717
2024-09-16 10:30:56.404,0.26708650
2024-09-16 10:30:56.417,0.24002647
2024-09-16 10:30:56.429,0.23971509
2024-09-16 10:30:56.441,0.26935958
2024-09-16 10:30:56.453,0.24574470
2024-09-16 10:30:56.465,0.26266050
2024-09-16 10:30:56.478,0.25627183
2024-09-16 10:30:56.490,0.25189352
2024-09-16 10:30:56.503,0.27065181
2024-09-16 10:30:56.515,0.26756525
2024-09-16 10:30:56.527,0.24107885
2024-09-16 10:30:56.539,0.26696681
2024-09-16 10:30:56.552,0.24296903
2024-09-16 10:30:56.564,0.25868844
2024-09-16 10:30:56.576,0.25660705
2024-09-16 10:30:56.589,0.24292135
2024-09-16 10:30:56.600,0.26708650
2024-09-16 10:30:56.613,0.26801967
2024-09-16 10:30:56.629,0.24033737
2024-09-16 10:30:56.641,0.26868963
2024-09-16 10:30:56.653,0.24521827
2024-09-16 10:30:56.666,0.25598478
2024-09-16 10:30:56.679,0.26297140
2024-09-16 10:30:56.691,0.24086380
2024-09-16 10:30:56.703,0.23997831
2024-09-16 10:30:56.715,0.26909637
2024-09-16 10:30:56.728,0.24000215
2024-09-16 10:30:56.740,0.26567506
2024-09-16 10:30:56.752,0.24868726
2024-09-16 10:30:56.765,0.26019573
2024-09-16 10:30:56.776,0.27170419
2024-09-16 10:30:56.789,0.24005031
2024-09-16 10:30:56.802,0.24074411
2024-09-16 10:30:56.813,0.26727819
2024-09-16 10:30:56.826,0.24143791
2024-09-16 10:30:56.838,0.26258850
2024-09-16 10:30:56.851,0.25263547
2024-09-16 10:30:56.863,0.24493122
2024-09-16 10:30:56.875,0.26797199
2024-09-16 10:30:56.888,0.26768493
2024-09-16 10:30:56.904,0.23978710
2024-09-16 10:30:56.916,0.26895284
2024-09-16 10:30:56.929,0.24196434
2024-09-16 10:30:56.941,0.26270818
2024-09-16 10:30:56.953,0.25888013
2024-09-16 10:30:56.965,0.24220371
2024-09-16 10:30:56.978,0.26907253
2024-09-16 10:30:56.990,0.26900053
2024-09-16 10:30:57.002,0.24000215
2024-09-16 10:30:57.015,0.26689529
2024-09-16 10:30:57.027,0.24505090
2024-09-16 10:30:57.039,0.25337696
2024-09-16 10:30:57.051,0.26431131
2024-09-16 10:30:57.064,0.24359130
2024-09-16 10:30:57.075,0.26749324
2024-09-16 10:30:57.088,0.26658391
2024-09-16 10:30:57.101,0.24076795
2024-09-16 10:30:57.113,0.27055597
2024-09-16 10:30:57.125,0.25763559
2024-09-16 10:30:57.137,0.24995565
2024-09-16 10:30:57.150,0.26435899
2024-09-16 10:30:57.162,0.24158143
2024-09-16 10:30:57.174,0.23947620
2024-09-16 10:30:57.191,0.26935958
2024-09-16 10:30:57.203,0.24014616
2024-09-16 10:30:57.215,0.26443099
2024-09-16 10:30:57.228,0.25462102
2024-09-16 10:30:57.240,0.24564886
2024-09-16 10:30:57.252,0.26852226
2024-09-16 10:30:57.264,0.23969125
2024-09-16 10:30:57.276,0.24055290
2024-09-16 10:30:57.289,0.26689529
2024-09-16 10:30:57.301,0.24237108
2024-09-16 10:30:57.314,0.25754022
2024-09-16 10:30:57.325,0.25694179
2024-09-16 10:30:57.338,0.24304103
2024-09-16 10:30:57.350,0.26648855
2024-09-16 10:30:57.363,0.26715850
2024-09-16 10:30:57.374,0.24028968
2024-09-16 10:30:57.387,0.26856994
2024-09-16 10:30:57.400,0.24466800
2024-09-16 10:30:57.411,0.25698995
2024-09-16 10:30:57.424,0.26201438
2024-09-16 10:30:57.436,0.24069643
2024-09-16 10:30:57.449,0.26866579
2024-09-16 10:30:57.465,0.26888084
2024-09-16 10:30:57.477,0.23950004
2024-09-16 10:30:57.490,0.26605796
2024-09-16 10:30:57.502,0.24952459
2024-09-16 10:30:57.514,0.25055360
2024-09-16 10:30:57.526,0.26675176
2024-09-16 10:30:57.539,0.23993062
2024-09-16 10:30:57.550,0.24083995
2024-09-16 10:30:57.563,0.26644039
2024-09-16 10:30:57.576,0.24143791
2024-09-16 10:30:57.588,0.26292371
2024-09-16 10:30:57.600,0.25108003
2024-09-16 10:30:57.613,0.24552917
2024-09-16 10:30:57.625,0.27294826
2024-09-16 10:30:57.637,0.24100732
2024-09-16 10:30:57.649,0.24043321
2024-09-16 10:30:57.661,0.26809167
2024-09-16 10:30:57.673,0.24186849
2024-09-16 10:30:57.686,0.26254081
2024-09-16 10:30:57.698,0.25725317
2024-09-16 10:30:57.710,0.24265813
2024-09-16 10:30:57.723,0.26806735
2024-09-16 10:30:57.739,0.26885700
2024-09-16 10:30:57.752,0.23950004
2024-09-16 10:30:57.764,0.26744556
2024-09-16 10:30:57.776,0.24428510
2024-09-16 10:30:57.789,0.25483655
2024-09-16 10:30:57.801,0.26395225
2024-09-16 10:30:57.813,0.24206018
2024-09-16 10:30:57.825,0.26792526
2024-09-16 10:30:57.838,0.26658391
2024-09-16 10:30:57.850,0.24060058
2024-09-16 10:30:57.862,0.26493310
2024-09-16 10:30:57.875,0.24689292
2024-09-16 10:30:57.887,0.24909448
2024-09-16 10:30:57.899,0.26309108
2024-09-16 10:30:57.911,0.24088764
2024-09-16 10:30:57.924,0.23985862
2024-09-16 10:30:57.936,0.26828289
2024-09-16 10:30:57.948,0.23993062
2024-09-16 10:30:57.961,0.26579475
2024-09-16 10:30:57.972,0.25311374
2024-09-16 10:30:57.985,0.25124740
2024-09-16 10:30:57.997,0.26912021
2024-09-16 10:30:58.010,0.23957157
2024-09-16 10:30:58.026,0.23993062
2024-09-16 10:30:58.038,0.26715850
2024-09-16 10:30:58.051,0.24186849
2024-09-16 10:30:58.063,0.25804233
2024-09-16 10:30:58.075,0.25782728
2024-09-16 10:30:58.088,0.24323225
2024-09-16 10:30:58.100,0.26768493
2024-09-16 10:30:58.111,0.26622533
2024-09-16 10:30:58.124,0.24079179
2024-09-16 10:30:58.137,0.26766061
2024-09-16 10:30:58.149,0.24349546
2024-09-16 10:30:58.161,0.26811552
2024-09-16 10:30:58.174,0.26885700
2024-09-16 10:30:58.186,0.24122238
2024-09-16 10:30:58.198,0.26749324
2024-09-16 10:30:58.210,0.26864194
2024-09-16 10:30:58.223,0.23976278
2024-09-16 10:30:58.235,0.26572275
2024-09-16 10:30:58.247,0.24780225
2024-09-16 10:30:58.260,0.25057744
2024-09-16 10:30:58.272,0.27773380
2024-09-16 10:30:58.284,0.23890161
2024-09-16 10:30:58.300,0.24043321
2024-09-16 10:30:58.312,0.26624917
2024-09-16 10:30:58.325,0.24107885
2024-09-16 10:30:58.337,0.26455020
2024-09-16 10:30:58.350,0.25043392
2024-09-16 10:30:58.362,0.24579238
2024-09-16 10:30:58.374,0.26584243
2024-09-16 10:30:58.387,0.24052858
2024-09-16 10:30:58.399,0.23973941
2024-09-16 10:30:58.411,0.26835441
2024-09-16 10:30:58.423,0.24122238
2024-09-16 10:30:58.435,0.26146411
2024-09-16 10:30:58.448,0.26220560
2024-09-16 10:30:58.460,0.24574470
2024-09-16 10:30:58.473,0.26806735
2024-09-16 10:30:58.485,0.26727819
2024-09-16 10:30:58.497,0.24045705
2024-09-16 10:30:58.509,0.26636886
2024-09-16 10:30:58.522,0.24325609
2024-09-16 10:30:58.534,0.26677560
2024-09-16 10:30:58.546,0.27091503
2024-09-16 10:30:58.559,0.24232339
2024-09-16 10:30:58.575,0.26689529
2024-09-16 10:30:58.587,0.26833057
2024-09-16 10:30:58.600,0.24016952
2024-09-16 10:30:58.612,0.26856994
2024-09-16 10:30:58.624,0.24811315
2024-09-16 10:30:58.636,0.25325727
2024-09-16 10:30:58.649,0.26452636
2024-09-16 10:30:58.661,0.24031352
2024-09-16 10:30:58.673,0.23952388
2024-09-16 10:30:58.686,0.27026891
2024-09-16 10:30:58.698,0.24071979
2024-09-16 10:30:58.709,0.26538801
2024-09-16 10:30:58.722,0.25431013
2024-09-16 10:30:58.735,0.24854421
2024-09-16 10:30:58.747,0.27014923
2024-09-16 10:30:58.760,0.24026536
2024-09-16 10:30:58.771,0.24129438
2024-09-16 10:30:58.783,0.26959896
2024-09-16 10:30:58.795,0.24385452
2024-09-16 10:30:58.808,0.26543569
2024-09-16 10:30:58.821,0.25715732
2024-09-16 10:30:58.833,0.24485921
2024-09-16 10:30:58.845,0.27165651
2024-09-16 10:30:58.862,0.27194356
2024-09-16 10:30:58.874,0.24143791
2024-09-16 10:30:58.886,0.27390575
2024-09-16 10:30:58.899,0.24533796
2024-09-16 10:30:58.910,0.26328229
2024-09-16 10:30:58.923,0.26505279
2024-09-16 10:30:58.935,0.24246692
2024-09-16 10:30:58.948,0.27572393
2024-09-16 10:30:58.960,0.27689599
2024-09-16 10:30:58.972,0.24071979
2024-09-16 10:30:58.985,0.27828407
2024-09-16 10:30:58.996,0.26100921
2024-09-16 10:30:59.008,0.25777912
2024-09-16 10:30:59.021,0.27589130
2024-09-16 10:30:59.034,0.24167728
2024-09-16 10:30:59.046,0.24189233
2024-09-16 10:30:59.058,0.28014993
2024-09-16 10:30:59.071,0.24452447
2024-09-16 10:30:59.082,0.27304410
2024-09-16 10:30:59.094,0.25655889
